text,label
"*無사고 업계최고메이저*

*모든제재無 공원*

*다양한 이벤트*

* http://BBN114.COM   *

#안전토ㅌㅗ사ㅇㅣ트
총층 ㎡ 년 준공 방화 남향
#먹튀없는ㅅㅏㅇㅣ트추천 #안전공우ㅓㄴpic.twitter.com/Fbjya72qyC",happy
스니커즈 뮬 하나 사려고 신어 봤는데 220이 맞더라구! 225는 될줄 알았는데;;;,fear
"오늘 대담 명제 바꿔라
보수 기레기 가
""대통령을 취조 한다"" 로
송현정 당신 이게 묻는거냐? 취조 지
오죽 진행을 엿같이 했으면
포털 검색어 순위 1위 일까?
공영방송 사장 ㄴ도 짤라야됨",angry
 고잉세븐틴 편집자 분량차별 금지  hello 팀 녹음 or 연습 비하인드 내놔,angry
그럼 적어도 보스전에서 프리페어 투 다ㅏㅏㅏㅏ이 하고 날아다니는거랑 분신 스킬은 넣어줘라,sad
"우와~ 오늘 날씨 너무 좋네요~!
오늘 즐거운 관람 되시고
내일 우리 만나요~~ pic.twitter.com/OYkpZyffbi",happy
앗..내가사실 기억력이좋지않아서 혹시나중에 실수할까봐! 그롬나는반모할께..! 덕질토크 괜찮다면 마니마니 하자~~,happy
"히힛 
그러니깐 또 감기 걸린다고 하시면 안돼여! pic.twitter.com/KlsdJ3WZxH",angry
그건 그렇겠네요오 !! 저히는 곧 하는데 너무 더울 것 같아요 ,sad
"#김제출장아가씨강추


카카오톡 : 〔paa4〕

전국24시운영
남성천국샵
24시간출짱샾

#영양출장후불
#담양콜걸추천
#인제출장가격
pic.twitter.com/fG0JnI54Ls",angry
아주 좋아,happy
토요일  오구님을 찾아가겠습니다 ,happy
아으 있어도 하기도 싫고 왜저러는지 몰라 ㅡㅡㅡㅡ  차단했어??!!,angry
역시!! 스포하고 싶지만 뎨룽이 다 볼때까지 조용히 잇어야징,happy
고효준 존나 애니콜이야 아무때나 막불러,fear
 나도 먹여주고 싶은걸...ㅠㅠ,sad
ㅋㅋㅋㅋ직접봐야알수있는현장ㅋㅋㅋ,sad
 예쁜 풍경과 영동즈 보시고 힐링하세요,angry
"난생 처음 받아보는 역조공을 우현이오빠한테 받아보다니!!! 
3일째 공방뛰는거라 피곤하고 팬싸는 광탈 됐지만 그래도 나무나무×208 행복해ㅠㅠㅠ
@wowwh 오빠야 잘먹을게
#우현아사랑해 #우현아고마워
#우현아_너에게_HoldOnMepic.twitter.com/LE0YsDwyPJ",sad
피터야말로 왜 안 자!  내일 몇 시에 일어나려구.. 잠 안 오는 건 아니지만..  피터랑 놀다가 잘래 ,angry
거기가 올라갈 수 있었으면.....제가 집에 안있고 올라가서 플라시보햇겟죠...,happy
헉 그럴수가여 제가 죄인인걸여..! pic.twitter.com/T7hfZE60Z6,fear
"이 글 알티하시고, 멘션으로 인증샷 남겨주시면 응모됩니다
#시우민을_사랑하는_이유
#6시_시우민_이유

시우민 '이유 (You)'
2019.05.09 6PM (KST)
#XIUMIN #이유 #Youpic.twitter.com/AsG8ah8E9v",happy
"한국인은 개 돼지 노예라며 월급 작게 주고 죽도록 일 시켜야 한다는 자유한국당 입니다
개 돼지 노예들이 하는것 싹 갖잖게 생각하는자들 입니다
황교안ㄴ 촛불 시민 1700백만명 학살 해 죽일려고 한ㄴ입니다
황교안은 끔찍한 살인악마입니다
자유한국당 해체하라",angry
"<긴탐님>
긴탐님 부스 줄 왕길어서 세줄서기함!!! 진짜ㅠ엽서 실물 영롱 그 자체ㅠ 넘 이뿜.. 히로아카 좋아하시냐구 최애 누구냐구 여쭤봐주셔서 바쿠고라고 했더니, 드디어 바쿠고 최애이신 분 오셨다구ㅋㅋ바쿠고로 덤 챙겨주셨다 지금까지 다들 쇼토셨다구.. 여러분 바쿠고도 귀엽다구요!! pic.twitter.com/gxnaW7CIgE",sad
"으아아악 ㅠㅠㅠ ,,, ,,쌀벌레  나방은맞아서 잡으면 가루자국같은거남아서 더 기분나빠요 ㅋㅋㅋ아,,,, 진짜 날아다녀서 더 꼴보기싫은애들인데 겨울에도 가끔보여서 짜증... 해외도 살긴사나보네요 ....",fear
"유 쨩이야말로 더 바쁜 것 같은데…. 우우, 나도 요즘 저녁마다 바빠서 곧 여유로워질 것 같으니까 조금만 더 기다려주세요!...",sad
... 지하실이라니!,sad
나도 어디선가 연락왔으면 조켔따 엉엉,sad
"지민이 보고싶다아어ㅏㅏㅏㅏㅓ
잘지내고 있겠지 이 그지같은 현생의 유일한 웃음이야
맛있는거 많이 먹고 많이 웃고 많이 행복해야해애애애ㅐㅐㅐ pic.twitter.com/QvIIudS7Zb",sad
너무 예뻐.. 속눈썹도 콧대도 콧대랑 이어지는 인중이랑 윗입술도 턱선도 모든 게 예쁘다 보고 싶다 시우민.....  pic.twitter.com/zumDrg0uYB,sad
"요즘 파판계정보단 본계에 더 자주 있어서 본계 궁금하거나 보고싶으신분들 언제든지 웰컴이에용!!
@ kiR_ok23 <팔로 쥬시묜 바로 맞팔드릴게요",happy
헉스 많이 만나봬서 좋았겠네!!! 다행이다 그래도! 다녀오느라 수고했어!! 푹 쉬자!,happy
"늘그니는 안되는건가효,,?",fear
"'이재명을 지키자' 경기도의회 민주당, 재판부에 탄원서 제출키로
https://news.v.daum.net/v/20190508115405859 …
탄원할 명분이 뭐냐?
뻔하지.
도정이 막혀 추진할 것들에 장애가 있다던가.
'일할 수 있게 해달라'겠지.
그런 이유라면.
적폐로 구속된 놈들은 뭐가 달라.
사회생활을 못할 일이 있나?
조까는 소리 말아라.",angry
"그럼 염증이 아니긴하네요. 뭘까... 체한 걸까요? 아니면... 제 친구가 심장이 좀 약한데 가슴이랑 등이랑 머리랑 아프다고 해서.. 안야안야 나쁜 생각 말자구요. 아구.. 머리도 아프시구나. (수담수다미
오늘 일 더 없으시면 쉬시는 게 제일 좋겠어요.. 걱정이네.. 아프시면 안되는데 엉엉",sad
 안녕하세요 메님! 마음주셔서 찾아왔습니다. 앞으로 잘 부탁드립니다,happy
끼야아아아악 ,fear
어케 하는고지 부유는 기여우니까 기여운 쥐스티커 붙였줬어 pic.twitter.com/XUmXWTG8he,happy
맛있었어요!!! ,happy
미유키 왜이리 말랐나용... 근육 어디갔나용...  엉엉,sad
알티이벤트 처음 당첨됐어,sad
어째서,sad
"#김제출장


카톡친추 : 【PAA4】

코스프레체험
출장힐링샵
#경북출장업소 #양산콜걸샵강추
#영주출장가격 #경기출장ㅁㅏㅅㅏㅈㅣ
pic.twitter.com/8Gv6zxaYCt",angry
헉 어느 쪽이세요ㅠㅠ??달려갈게요,happy
"저두 자니...? 시리즈에 편승할께요오

우리 뽀쨕이들 자니...? 다 코코넨네 해야지pic.twitter.com/k2NqKQQrP2",happy
우와아아~ 재미나게ㅠ즐기게요 오세욥,happy
"드볼하기엔 해외콘 프포는 가격과 수고비가 ,,  아 유이님 저 부산은 막콘만 관람해요! 유이님은 양일 다 계시져? ",fear
프리루트님 수고 많으셨어요ㅜㅜ푹 쉬시고 쉬시는 동안 꼭 건강하시고 행복하세요 기다릴게요,sad
 은월님 켄마로 오시죵? 꼭 뵈어용,happy
어제 나 또한 길고 지치는 하루를 보냈는데 어린친구 또한 속상한 일이 많은 하루였던것 같아서 마음이 아프다. 오늘은 신나는 하루이길. 벌써 보고싶네 똥강아지. ,sad
"Já vou logo me desculpando com o Hoseok ""미안합니다 J-Hope"" @BTS_twt

Kkkkkkk",sad
우리 반모했었는데..!! 고마워,happy
그 인장으로 얘기하시니까 무서워요 열심히 하겠습ㄴㅣ다,sad
해치우고... 방학을 기다리자... 어쩔 수 없다... 제발 조에 무임승차만 없길... 제발 다 참여 잘 하길... 말 잘 듣길... 기도한다... ,sad
아 진짜 스트레스 받아 날마다 헛소리들을 본다는 게,fear
"문무일은 왜 국민을 파냐? 국민의 대다수가 공수처를 원하고 검찰을 신뢰안한다.

니들 밥그릇 안뺏기고 계속 나쁜 짓 맘놓고 하려고 그러는걸 왜 국민은 갖다 붙이냐 이놈아 ~ 뭐 개나 소나 국민을 찍어다 붙이네? ",angry
노노노 애들 다 신고하고 옴 세상에 추잡하고 더러운거 눈 씻고 와야겠다,fear
"#일반인방송
#동양ㅇㅑ동
 X M X 4 5 2 . C O M 


입장 


움래은의조했




유대료가교관




정에려제들내...

EihtgixENimvJRC3uFw4",angry
"권은희가 저정로 구는게
국회의원이라는것. ㅋㅋㅋ
정말 투표 잘해야 돼. 광주시민들! https://twitter.com/timetime78/status/1125289120563990534 …",angry
아으윽 공감이에요 제 침대 보조 침대는 왜 가져가 쓰시는건지 이해가 안 가요ㅠㅠ 울 엄마는 어디서 자라고..?? 그보다 남의 침대엔 왜 걸쳐앉는거래요 솔직히 입원병동에선 환우분들보다 보호자나 방문객들이 진상질이 더 심한 것 같아요... 1환자 1방문 법제화가 시급합니다(?,sad
산리오 시나모롤 누이옷도2.0에ㅜ판매합니다! 문의주세요 pic.twitter.com/FzbYxBvWFf,sad
으윽 맞아요.. 일하기도 수업하기도 너무너무 싫죠 그 짧은 연휴 사이에 밤낮이 바뀌어버린거같아요. 토끼는 괜찮나요? 저는 아직까지... 되돌리지 못하고 있답니다...,sad
밥 먹고 과제 해야겠어,happy
"나쁜 꿈 꿨어ㅠㅁC 행복한 생각.,,.행복한 생각...,.악몽 꾼 비유 안고 토닥토닥해주는 독자.,,.",sad
웸블리콘 이제 누가 찍어주낰ㅋㅋㅋㅋ ㅎ이게 니들이 바란 결과야?,sad
ㅋㅋ 분명 한밤중에 결국 잠못자고뻗치는 맘에 디키한테 자기책임지라구 왜 연애안해~? 너 나조아한다능거 다 뻥이지? 너 완전 못됏어 존디콘~!!하고 전화햇다가 담날에 ㅋㅋㅋ 쭈뼛쭈뼛다가가선 나 아직도 조아하니?하는 로저땜에 디키 앞으론 잘때 전화선을 뽑아놔야겟어요..해요 ㅋㅋㅋ,angry
"#프듀_트친소 #김민규트친소
세상의 김민규 픽 다 만나고 싶다
흔적 남겨주면 바이오보고 선팔할게요~!~! pic.twitter.com/Z8HUPmfuRM",happy
ㅠㅠㅠ일하고 번돈으로 우리 근시님 맛있는거 잔뜩 사드려야겠다ㅠㅠㅠ 요즘 맛있는거 먹거나 예쁜거 보면 야스사다 생각나서 하나씩 메모해놓고 있어요!!!! 부담 안가는 선에서 다 해주고 싶어요 다시 한번 고마워요ㅠㅠ 넘 기뻐요,sad
"#어느날_내가_죽었습니다로_자동완성

어느날 내가 죽었습니다 그래서 제가 데리고 계신가요 

..? 예? ",fear
댕두 사랑해 보고싶다 ㅠㅠㅠ  pic.twitter.com/FRou8h8XMQ,sad
나 왜 이거이제봣어,fear
우와 해상님의 가쿠 언제나처럼 멋질거에요ㅎㅎㅎ 이틀동안 힘내시고 오늘하루 칼퇴!! 하시길 바래여화이팅,sad
아 진짜 어이없어 아니 영화끝나고 뱃지 준다며ㅡㅡ 아나 왜 입장할때 줬음??  그러면 10.11.12시 사람들 들어간 사람들이 받았다는거 아니야?? ㅡㅡ 조조로 보면 뭐함???,angry
번 트윗을주세요. 제발 ㅠㅠㅠㅠ ,sad
ㅇㅑ근 다 부수자,angry
나는 한번 중시할 수 있기를 바란다. 가장 기본적인 실수는 범해서는 안 된다이름이 틀리면 바로 고쳐야 되는 거 아니에요？당신의 방법과 태도는 무엇입니까？@SMTOWNGLOBAL @weareoneEXOpic.twitter.com/fVCsbVnYgE,happy
"#트럼프ㅋㅏㅈㅣㄴㅗㅋㅜ폰ㅇㅣ벤트
#ㅂㅏㅋㅏㄹㅏ사이트추천
 J F K 3 2 3 . C O M 


입장 


방가원육이예




발진과유정야




의혐도부허구...

qZMdxJnCeHHbEbjwPXoX",angry
감사해요.. 뱃지 덕질 오래오래 하면서 오래오래 봬요 노아님!,sad
 안녕하세요! 트친소 흔적 남겨주셔서 찾아왔습니다,happy
이제는 bye bye... 일상이 땡긴다! 절 불러주십쇼...,angry
미냐쿠 오늘 브이앱하는거야?,sad
"부산 컨텐츠마켓(BCM) 190508 
#OLNL #오르내림 #이제원

0℃(체감온도) 풀로 안 올라가서 자름  pic.twitter.com/uIiG2veflc",sad
"소시지같은 고양이
 이불과 절묘한 조화pic.twitter.com/tdf6JwANGG",happy
오키오키,happy
결국 불끄고 누웠답니다 게임하지말라고 우는것같아요 게임 끄니까 안울어요,sad
장염인가..? ,fear
..그렇죠?,sad
개빠따놈드라 나눠서 좀 쳐라... ,angry
"쿠헝ㅇ겅,,, 내산님
말씀에
주먹을 입에 한가득 물고 요리조리 뛰어다니기,,
,
 ,
ㅠㅠㅠ,ㅠㅠ
ㅠ
ㅠ
ㅠ,,,저야말루 다시 한번 너무 감사드려요,,ㅠㅠ,,ㅠㅠ
크아악, ㅠㅠㅠ,,ㅠㅠ 진짜 행복할게요 감사합이다 ㅠㅠㅠ!!!~!~!~!",sad
그니까요ㅜ 수영아,fear
"#저기우리맞팔이고트친인데요즘시험기간이라서말한번도못해봤잖아요그러니까여기마음이든뭐든흔적남겨주시면제가말을걸어볼게요전벌써내적친말감만렙찍었어요제발요
흑흑ㅠㅠ트친분들 살아계시나요ㅠㅠㅠ 전 희망이 죽었어요",sad
어메 아저씨 관리 좀 하고 사세요 ... 지식도 없고 .... 사진은....ㅋ...ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ......ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ..ㅋㅋㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ..ㅋ.ㅋ.ㅋㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.....ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ.ㅋ..ㅋㅋ.,angry
"#HAPPY_YOKO_DAY
#横山裕 #横山裕誕生日 #요코야마유

내가 칸쟈니에서 제일 처음으로 니노의 드라마로 알았는데 점점 매력에 빠지게 되었다 
생일축하하고 오늘 행복하게 지내시길 pic.twitter.com/mGipfJC1c3",happy
"키는 찾았으나, 출차가 많아서 나갈 수가 없다.... 이제 그만 춘천을 벗어나고 싶어..... ㅜㅜ 집으로 텔레포트 좀......",fear
오늘.관쬬 러트에 제대로 맞아서.. 알티 불편하시면 뮤트부탁드려욧,sad
"190510 위인더존 민 시현  V LIVE 中

션: 여러분 눈치채신 분들 있을지 모르겠지만 레드혹스가 돌아왔슴미다 쨔쟌~~~
민: 호크룩스가..엇.. 근데 어떻게 된거죠(???)
션: 어.. 원래는 그냥 (머리 쓸어넘기기) 새로 생긴 그.. 퍼플 호크룩스! 잠시만여(~태풍~) 를 쓰고 있다가 얘를.. pic.twitter.com/RCkHmEX6Vn",happy
유아인씨도... 자위를 하셨어 ,fear
"꿀팁 몇가지 간단하게 알려드릴게요ㅋㅋㅋㅋㅋ

1. 성장과정 : 저는 XXXX년에 태어나~~~(X)
상 받았던 경험이나 특별한 경험 같은걸 적어주심 되겠습니다.

2. 지원동기 : 내가 ~한 경험이 있었는데 거기서 깨달은게 ~이고 그게 나랑 적성에 맞아서 지원하게되었다

이렇게 쓰심 됩니다.",angry
"빅히트씨, 문제가 나타났습니다. 영상통화가 못받았습니다. 왜 그러십니까ㅠ 슬픈 마음 가지고 있습니다 pic.twitter.com/5YFc52dvv7",sad
전공 수업도 못 가고  ,angry
"늙으면 시간 빨리간다는데, 늙어간다는 증거인가봐요",sad
... 뿌엥... pic.twitter.com/F6VjKVqFL0,sad
네이버 찾아보니 일일250번 넘으면 안된다는데 소문이있던데... 망할 말도안돼 pic.twitter.com/La8UnhOy2K,angry
"사무실행사~~ 으르신들 바글바글~ 
이제 이런거 주최가 아니라 다행이닷~ 몇 달 탱자탱자 놀꺼닷~ 
쌀국수 먹고싶다~ 같이~~ 빨리~ pic.twitter.com/Y8nhglzINL",happy
헉 네네 꼭 뵈요!,happy
허얼...허무하시겠어요  이렇게 이쁜 밀임님을 안만난거 후회할꺼에요,fear
"-뚜비 프로필-
에스크: http://asked.kr/ddoobi  
뎀:환영 그치만 해주는 사람 없다는거??!
진입장벽:완전 낮음 거의 땅꿀 10000000km파도 안나오는 급
모든트윗:소통잘해주는사람
마지막 흑발 태형옵 영업pic.twitter.com/VYFsU02El3",angry
"어린이날
경기 시흥경찰서 오늘 새벽 4시
시흥시 은행동에 주차된 차량 안에서
34살A씨 부부와
2살4살 아이를 포함
일가족 4명이 번개탄 피워 숨진 채 발견
어린 아이들이 뭔 죄?
아이들이 자기 소유물 인가?
하필 어린이날
그깟 빚 칠천만원 갚으면 되지 ㅠㅠ
애들아 부디 좋은곳으로 가렴",angry
부제님이 더 사랑스럽고 귀여워...... 알죠~ 그래도 평화롭게 살았으면하는 자매님의 마음이… 하지만 그러면 부제님 할 일이 사라지는데!  두 개의 자아가 싸우고 있어서 고통스럽습니다…,sad
이부분에 나오는 노래 CD에 있나요??있다면 몇번인지 알려주세요 pic.twitter.com/llnkQrIy18,happy
 어서오세요 즈밍님 찾아와 주셔서 감사합니다 앞으로 잘 부탁드려요,happy
" 저리가, 후다닥",fear
와우 너무 예뻐요,fear
"화평을 제한다는 큰 칼이
대량살상무기? 핵미사일?
인류를 구원할 예수님은 전쟁광이신가요?
참과 거짓 비교를 통한 바른 증거
지금 바로 확인하세요~

 http://www.hmbc.tv/?cat=11&idx=1006 …
#교리비교 #요한계시록 #큰칼",fear
"규 팬미팅 날 맞트친 / 맞나눔 리스트 정리했습니다!!
혹시 빠지신 분이 계시거나
맞트친으로 신청했는데 맞나눔에 있다!
또는 맞나눔으로 신청했는데 맞트친에 있다! 하시는 분은
멘션이나 디엠 부탁드립니다! pic.twitter.com/bYKVOC94MO",happy
정말루요 저도 조만간 알아보고 병원보내야 할것같아요. 쫌 빵빵했음 좋겠는데 넘 날씬하더라구여,fear
헐 진짜요? 미친....자아 여러개 달고 사나 봐요 한 자아는 홈마꺼 먹고 한 자아는 싫어하고...일상 생활 가능할라나 이제 주워 먹을 사진 영상 없어서 어쩌나요 미친것들..작작 미쳐야지...주워 먹을거 없으면 또 홈 떠받든다고 난리칠걸요ㅋㅋㅋㅋ,fear
맞팔드렸어요 저도 잘 부탁드릴게요! ,happy
"악 ㅜㅜㅜ 어떡해.., 실습이 잘못했다 그럼 다야 완전 풀장전 하는 수밖에 없는데",fear
"방탄 비공굿 0.55에 팔아요

원가-1.15(운미포)

팔가-0.55(운미포)

2배 이상 에눌 했습니다!

((이번에 새로 발주한 포카 진짜 예뻐요ㅠㅠ pic.twitter.com/0592FDDe3B",happy
맙소사 괜찮으세요??? 진짜 아프셨을 것 같은데 ,sad
아씨 액정 필름 아작났네,angry
아이이ㅣ 부끄러워하실 필요 업습니다...^^가치 즐건 덕질 해바요!!!,happy
"전 귀엽다
@TXT_members",fear
흥 집이거든요 뽀뽀도 안해주고 다시는 뽀뽀해달라고안할거야!,angry
헉스ㅡ헉스!! 제가 틧절친이라니!!! 댑악이에ㅔ요,happy
힝 엔딩 기다렸는데,sad
"으, 너무 귀여워...... 이유 없이도 먼저 안아줄테니까 걱정 말아요. (토닥토닥) 밥도 잘 챙길게요! 오늘은 입맛 없어서 그랬어요",sad
화력 쩔어줍니다ㅋㅋㅋㅋ 최고최고,happy
"하루에 한개씩 영어 개발글 읽기

5/9(목)

뷰가 뷰모델을 최초 한 번만 observe해야할때 Event wrapper를 통해서 이벤트를 state으로 관리해라

https://medium.com/androiddevelopers/livedata-with-snackbar-navigation-and-other-events-the-singleliveevent-case-ac2622673150 …",happy
익명으로 저렇게 하고가는 쫄보녀석이 댕이 힘들게하고있서!! 쒸익,angry
"#안전메이저토토추천ㅅㅏ이트
#ㅅㅏㄷㅏㄹㅣㅆㅏ이트 #ㅅㅏ설토토도박사이트
#ㅅㅏ설ㅁㅔㅇㅣㅈㅓ놀ㅇㅣㅌㅓ
#스포츠ㅌㅗㅌㅗ
#검증놀ㅇㅣㅌㅓ

 http://nine-f1.com   

코뜨: ZZ1212

 첫충20% / 매충10% 


pic.twitter.com/Ir15lLoYqD",angry
헐 호비 넘 예쁘다 근데 옆에 줴민씌가 맞니???? 모델인줄,fear
연..어...님....혐생...너무싫어여........ pic.twitter.com/S0MzVqyRnI,fear
?!아니 대체 그런 미친사람이 다 있대요 무뭉님 많이 놀라셨겠어요,angry
"헉ㄱ... 조아요!!! 근데 그것보단 일단 렙업부터 열심히 해야겠죠.., 드레이큰밈 쫀 하루 보내시길!",happy
걔저격이긔 ,angry
구독티콘 작업했습니다! 귀여워 pic.twitter.com/wDu0KGwNta,sad
그래주시면 사랑합니다,happy
군대 씨발 개울적하네,sad
"ㅋㅋㅋㅋㅋ
ㅋㅋ
ㅋ히르님 짤쓰시는것마저두 넘 기여우세요..,ㅜ.ㅜ 잔뜩 주접떨어놓은배경인데 . .예쁘게봐주셔서 감사해요....... 아야나나 갓컾.. 넘모사랑해요.. pic.twitter.com/EgbjTEgaN9",sad
아악!!!!!!!!! 다음엔 서울에 차 안가져올거야!! 역대급 도로상황인것 공복 열한시간째인 인간의 분노를 받아랏정말 어쩔수없긴 했는데ㅜㅜㅜ,angry
좋은 아침이에요! pic.twitter.com/Qcqp1Iigvx,happy
구정모 너무 이뻐용  pic.twitter.com/ZeQOKRwyZv,sad
4번타자 은별이 공6개던지게  하고 2루수 땅볼아웃!,angry
산리오는.. 진품이 막 엄청 비싼것도 아닌데.. 왜 그러는 걸까요 가품을 팔면서 당당한것도 너무 어이없고 화나네요 본인의 행동이 폐라는 것을 모르는 건지ㅜㅜ,angry
"꺄아~~~~ㄱ  낫투 영상 완전 기다렸어요 너무 감사해요 
#JUNGKOOK #정국pic.twitter.com/zPSCjaNKpV",fear
보민이 귀여운 싸인은 이제 더이상은 없을까...기간한정 동글말랑 또박단정 스마일싸인 귀여웠는데! ㅋㅋㅋhttps://twitter.com/hola_gncd/status/1030721916389060608 …,happy
어흑ㅋㅋㅋㅋㅋ약간 후자인거같기도 해요 ㅋㅋㅋㅋㅋ막 애들 이쁘네 보기 좋다 이쁘게 살고있는거같다 라는 말을 하는데...,fear
"이게...... 한강전 생각하며 하하호호하며 잠시나마 머리 식히고 있던 건 좋은데, 정말 이렇게 되어버리는거야;;???  https://twitter.com/LNP_onlyevent/status/1125243464101187585 …",fear
왠지 자주 쓰게 될 것 같네요....,sad
 @ 전주대학교 정류장(30650) https://www.instagram.com/p/BxQRNkJggOE/?utm_source=ig_twitter_share&igshid=o5my0l6f4c8j …,happy
"아니에야~~
저 내일 늦~은밤에 내려갈라구여~
온김에..뽕을뽑고...",happy
키링에..포카에..돔송 해서..사처넌입니당..정국시에 입금 시작!!  https://twitter.com/shinel997/status/1125354571310616576 …,fear
헉 아니 세상에 갓갓 쿠모토에 늦어버리다니.... 이것은 대역죄....  흑흑 두 컴션의 쿠모토 모두 손 꼬옥 잡고 춤추는 모습이라 누가 봐두 사랑스럽구 잘 어울리는 천생연분의 곱고 어여쁜 커플이에요  모토는 중국풍의 붉은 계열 옷두 제 취향의 살랑드레스두 모두 다 잘 어울려요 ,fear
"텔래그램:Mk_No1
홈페이지 : www.mkno1.컴

#라스금종
#라이브스코어금종
#라이브스코어인증대행
#라스인증 #010라스인증
#라스인증번호팝니다
#라스010인증
#라이브스코어금종작업
#라이브스코어인증
#라이브스코어어플인증",fear
..............언제 가.....? 내가 도시락 쌀게 언니는 트레비만 챙겨 ㅠㅠㅠㅠ,sad
그런 사람들 땜에 노출 사진 못올려요 ,angry
관종처럼 플랫폼 두 번이나 옮겨서 죄송합니다.. 며칠 전에 티스토리에 큰 오류가 생겼는데 도대체 어떻게 수정해야 될지 감도 안 오기에 티스토리 닫고 앗싸리 갠홈으로 이사했습니다 오류 문제로 티스토리 재오픈 어렵습니다 글은 홈페이지에서 읽어주세요 죄송합니다,sad
엉아 말한다   #SUGA #JHOPE #RMpic.twitter.com/Yw2u5jYWtY,happy
 안녕하세요!!,happy
ㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹ,angry
"오와우.... 역시 황금연휴라 손님이 많았나보네요,,,,ㅜㅜㅜㅠ 풀타임 증말 에반데
고생 많이 하셨어요,,, (토닥토닥) 올스타전에 제옹이보면서 힐링하자구요^^...!!",fear
아 저도 저 옷이 제일 싫어요...진짜 저런 건 어디서 팔아여?... 재래시장에서도 인기 없을 스타일임,angry
그렇게 값진거 받아도 돼요?,fear
떨리는 맴으로 기다리는 듕 pic.twitter.com/ARgeZUOBIz,fear
히히 좋아용,happy
"#ㅂㅏㅋㅏㄹㅏ하는곳
#bj댄스
 M X M 2 3 4 . C O M 


입장 


역원할월에을




어진소수져랫




다해정에났로...

emmY5ojwWjHaGkOxF1gm",angry
시카고 공연도 기대할께요^^  화이팅~~,happy
그르니까 비많이오더니 갑자기 더워졌어,angry
네,happy
 으아악 로로님 저 아크릴샀는데 잘못보구 최한포카까지 체크했어요... 그런데 해제가 안되어서 그냥 보냈어요ㅜ ㅜ ㅜㅜ 번거롭게 해드려서 죄송해요,sad
박디민 너 고소할꺼얏 pic.twitter.com/GEEbiE6oqC,angry
도잉님도 안온한 밤 되세여,happy
 안녕하세요,happy
엠넷이구 뭐구 다 필요없다 우리가 그룹 차린다 쒸익쒸익 ,angry
저두 만나뵙게 되어 감사해요  괜찮으시다면 말 편하게 하세요 ,happy
학교동아리에서공연보러가요 pic.twitter.com/OfL6dQYj7j,happy
츄링님 대박.... 완전 사랑해요....  오늘부터 츄링 사랑러 합니다..,fear
"TO. 비앙님애 쓰앵님들
슨생님들... 저히의 비앙님이 집에 가구 싶으시대잖아요..... 비앙님을 보내주지 않으면 아주 호된 맛을 보여줄 거애요...  혼나요 진짜  ‾͟͟͞(((ꎤ๑‾᷅༬‾᷄๑)̂—̳͟͞͞o pic.twitter.com/WjsB0GuCvK",angry
헉 혹시 구매처 알 수 있을까요,fear
"한번은 실수인데 2번은 정신없는거죠
도대체 에혀 길게 말해봤자 저희만 답답",angry
"또르르륵 
보고싶다 이렇게 말하니까 또 보고싶다 pic.twitter.com/WHicRUY0R5",sad
맞팔했어요!! 잘부탁드려요,happy
모 임마 모!!,sad
평소에는 바빠서 연락도 잘 못하던 친구들이 기사보자마자 바쁜 와중에도 연락와서 우울하지 말라고 웃겨주려고 노력하는거 진짜 웃겨ㅋㅋㅋ근데 곰신이라고 놀리지마 이년드라 그래도 내 주변에 고마운 사람 너무 많다 친구들도 민석이도,angry
와!!축하드려요!,happy
"퉷ㅅ 시러시러 해봤는데 식감이상해 
",angry
"아 저 근데 지방 살아요 머쓱  갈 수 있어요 !! 교통비 왕복 오만원 ,,,,",fear
이거 게임이 난이도가 중간이 없어 중간에 몇 개 연속 깨다가 갑자기 엄청 막히고,angry
옛썰!! 7,happy
80마리이이이이요?!?!?!  끄아갹ㄱ.... 어떻ㅎ게 그안의 가방들을 다 관리하시는거지........,fear
" 액자 통판 주문 폼 입니다 
http://naver.me/xy9eufsL ",happy
김재덕 태그 누르면 저 영상이 인기 게시물? 상위에 계속 나오더라구요 조회수도 엄청 나구요,happy
ㅋㅋㅋㅋㅋㅋㅋㅋ 전 시간이 아쥬 널널한 사람이랍니다  광주 사람이라니 넘흐 신기해효,happy
"초딩이 캠프가는 날.
아침부터 식욕폭발한건지 김밥을 마시고 간 남편ㅂㄷㅂㄷ
싸고 있는데 적당히 좀 무라pic.twitter.com/vf7xSF0v3D",angry
안돼요..ㅠ 지미니오빠 따뜻하게 있어야 되는데.. 안되는데..  따뜻하게 있으세요!,fear
전독시 최근화 읽고 머리 깨는 중이다 중혁아 중혁아!!,fear
머리 기른다고 해놓고 또 자를게 뻔한  .. 머리 기르는거 너무 힘들어요 ,sad
